,temp,precip,doy
6689,6.085,0.0,279.71
6690,4.707,0.0,279.75
6691,4.147,0.0,279.79
6692,3.719,0.0,279.83
6693,3.693,0.0,279.88
6694,3.155,0.0,279.92
6695,3.254,0.0,279.96
6696,2.393,0.0,280.0
6697,1.807,0.0,280.04
6698,0.807,0.0,280.08
6699,0.648,0.0,280.12
6700,0.211,0.0,280.17
6701,-0.006,0.0,280.21
6702,-0.253,0.0,280.25
6703,-0.106,0.0,280.29
6704,0.794,0.0,280.33
6705,3.532,0.0,280.38
6706,6.97,0.0,280.42
6707,6.562,0.0,280.46
6708,8.87,0.0,280.5
6709,7.79,0.0,280.54
6710,8.35,0.0,280.58
6711,8.53,0.0,280.62
6712,8.41,0.0,280.67
6713,7.03,0.0,280.71
6714,4.187,0.0,280.75
6715,3.09,0.0,280.79
6716,2.536,0.0,280.83
6717,1.858,0.0,280.88
6718,1.749,0.0,280.92
6719,1.087,0.0,280.96
6720,0.483,0.0,281.0
6721,0.929,0.0,281.04
6722,0.93,0.0,281.08
6723,0.691,0.0,281.12
6724,0.834,0.0,281.17
6725,0.23,0.0,281.21
6726,0.77,0.0,281.25
6727,1.257,0.0,281.29
6728,1.166,0.0,281.33
6729,3.491,0.0,281.38
6730,5.469,0.0,281.42
6731,5.6,0.0,281.46
6732,5.787,0.0,281.5
6733,6.685,0.0,281.54
6734,7.1,0.0,281.58
6735,6.706,0.0,281.62
6736,5.001,0.0,281.67
6737,4.742,0.0,281.71
6738,3.716,0.0,281.75
6739,2.218,0.0,281.79
6740,1.776,0.0,281.83
6741,1.332,0.0,281.88
6742,0.642,0.0,281.92
6743,0.608,0.0,281.96
6744,0.386,0.0,282.0
6745,0.228,0.0,282.04
6746,0.107,0.0,282.08
6747,-0.729,0.0,282.12
6748,-1.102,0.0,282.17
6749,-0.587,0.0,282.21
6750,-1.351,0.0,282.25
6751,-1.018,0.0,282.29
6752,-1.65,0.0,282.33
6753,-1.736,0.0,282.38
6754,-0.508,0.0,282.42
6755,1.901,0.0,282.46
6756,1.58,0.0,282.5
6757,3.685,0.0,282.54
6758,4.673,0.0,282.58
6759,4.643,0.0,282.62
6760,3.802,0.0,282.67
6761,2.623,0.0,282.71
6762,1.88,0.0,282.75
6763,1.586,0.0,282.79
6764,0.633,0.0,282.83
6765,0.541,0.0,282.88
6766,-0.442,0.0,282.92
6767,-0.182,0.0,282.96
6768,-0.58,0.0,283.0
6769,-0.782,0.0,283.04
6770,-1.066,0.0,283.08
6771,-1.903,0.0,283.12
6772,-2.173,0.0,283.17
6773,-2.834,0.0,283.21
6774,-2.455,0.0,283.25
6775,-1.785,0.0,283.29
6776,-1.234,0.0,283.33
6777,-0.639,0.0,283.38
6778,0.865,0.0,283.42
6779,2.227,0.0,283.46
6780,2.882,0.0,283.5
6781,3.86,0.0,283.54
6782,4.026,0.0,283.58
6783,3.508,0.0,283.62
6784,3.415,0.0,283.67
6785,2.798,0.0,283.71
6786,1.661,0.0,283.75
6787,1.402,0.0,283.79
6788,0.856,0.0,283.83
6789,-0.306,0.0,283.88
6790,-0.877,0.0,283.92
6791,-0.901,0.0,283.96
6792,-0.518,0.0,284.0
6793,-1.063,0.0,284.04
6794,-0.807,0.0,284.08
6795,1.17,0.0,284.12
6796,0.683,0.0,284.17
6797,-0.066,0.0,284.21
6798,-0.004,0.0,284.25
6799,-0.727,0.0,284.29
6800,0.592,0.0,284.33
6801,2.198,0.0,284.38
6802,4.535,0.0,284.42
6803,4.959,0.0,284.46
6804,6.444,0.0,284.5
6805,6.444,0.0,284.54
6806,7.06,0.0,284.58
6807,6.45,0.0,284.62
6808,5.766,0.0,284.67
6809,4.248,0.0,284.71
6810,3.012,0.0,284.75
6811,1.371,0.0,284.79
6812,0.956,0.0,284.83
6813,0.187,0.0,284.88
6814,0.164,0.0,284.92
6815,-0.081,0.0,284.96
6816,-0.143,0.0,285.0
6817,0.414,0.0,285.04
6818,-0.411,0.0,285.08
6819,-0.673,0.0,285.12
6820,-0.975,0.0,285.17
6821,-0.972,0.0,285.21
6822,-1.036,0.0,285.25
6823,0.696,0.0,285.29
6824,1.147,0.0,285.33
6825,1.882,0.0,285.38
6826,5.406,0.0,285.42
6827,5.708,0.0,285.46
6828,5.226,0.0,285.5
6829,6.171,0.0,285.54
6830,6.727,0.0,285.58
6831,7.69,0.0,285.62
6832,6.036,0.0,285.67
6833,5.415,0.0,285.71
6834,3.467,0.0,285.75
6835,2.805,0.0,285.79
6836,2.698,0.0,285.83
6837,2.124,0.0,285.88
6838,2.165,0.0,285.92
6839,1.181,0.0,285.96
6840,1.047,0.0,286.0
6841,0.063,0.0,286.04
6842,0.206,0.0,286.08
6843,0.104,0.0,286.12
6844,0.091,0.0,286.17
6845,0.697,0.0,286.21
6846,0.683,0.0,286.25
6847,1.063,0.0,286.29
6848,2.645,0.0,286.33
6849,3.746,0.0,286.38
6850,7.13,0.0,286.42
6851,7.93,0.0,286.46
6852,9.42,0.0,286.5
6853,9.97,0.0,286.54
6854,9.9,0.0,286.58
6855,9.65,0.0,286.62
6856,8.01,0.0,286.67
6857,6.904,0.0,286.71
6858,4.59,0.0,286.75
6859,3.762,0.0,286.79
6860,3.29,0.0,286.83
6861,3.816,0.0,286.88
6862,3.247,0.0,286.92
6863,3.507,0.0,286.96
6864,2.639,0.0,287.0
6865,2.617,0.0,287.04
6866,2.971,0.0,287.08
6867,2.636,0.0,287.12
6868,2.448,0.0,287.17
6869,2.061,0.0,287.21
6870,1.927,0.0,287.25
6871,1.891,0.0,287.29
6872,2.312,0.0,287.33
6873,4.364,0.0,287.38
6874,7.02,0.0,287.42
6875,8.14,0.0,287.46
6876,9.9,0.0,287.5
6877,9.29,0.0,287.54
6878,9.72,0.0,287.58
6879,9.22,0.0,287.62
6880,8.96,0.0,287.67
6881,7.72,0.0,287.71
6882,5.093,0.0,287.75
6883,4.987,0.0,287.79
6884,4.089,0.0,287.83
6885,4.098,0.0,287.88
6886,3.831,0.0,287.92
6887,3.503,0.0,287.96
6888,3.293,0.0,288.0
6889,3.698,0.0,288.04
6890,3.879,0.0,288.08
6891,2.998,0.0,288.12
6892,2.357,0.0,288.17
6893,3.133,0.0,288.21
6894,2.8,0.0,288.25
6895,2.52,0.0,288.29
6896,3.577,0.0,288.33
6897,5.405,0.0,288.38
6898,7.47,0.0,288.42
6899,8.26,0.0,288.46
6900,8.4,0.0,288.5
6901,10.69,0.0,288.54
6902,9.62,0.0,288.58
6903,8.74,0.0,288.62
6904,8.4,0.0,288.67
6905,6.957,0.0,288.71
6906,3.993,0.0,288.75
6907,3.294,0.0,288.79
6908,3.422,0.0,288.83
6909,2.835,0.0,288.88
6910,2.631,0.0,288.92
6911,2.359,0.0,288.96
6912,1.943,0.0,289.0
6913,2.528,0.0,289.04
6914,2.818,0.0,289.08
6915,2.208,0.0,289.12
6916,3.039,0.0,289.17
6917,1.446,0.0,289.21
6918,2.966,0.0,289.25
6919,0.939,0.0,289.29
6920,2.242,0.0,289.33
6921,3.833,0.0,289.38
6922,6.564,0.0,289.42
6923,8.25,0.0,289.46
6924,7.9,0.0,289.5
6925,8.87,0.0,289.54
6926,7.94,0.0,289.58
6927,7.5,0.0,289.62
6928,7.07,0.0,289.67
6929,5.316,0.0,289.71
6930,3.747,0.0,289.75
6931,2.106,0.0,289.79
6932,1.227,0.0,289.83
6933,0.699,0.0,289.88
6934,0.638,0.0,289.92
6935,0.619,0.0,289.96
6936,1.094,0.0,290.0
6937,0.705,0.0,290.04
6938,0.337,0.0,290.08
6939,0.381,0.0,290.12
6940,-0.335,0.0,290.17
6941,-1.186,0.0,290.21
6942,-0.958,0.0,290.25
6943,-1.781,0.0,290.29
6944,-0.811,0.0,290.33
6945,1.685,0.0,290.38
6946,3.572,0.0,290.42
6947,5.164,0.0,290.46
6948,5.103,0.0,290.5
6949,6.737,0.0,290.54
6950,6.3,0.0,290.58
6951,6.25,0.0,290.62
6952,5.725,0.0,290.67
6953,4.772,0.0,290.71
6954,2.99,0.0,290.75
6955,1.711,0.0,290.79
6956,0.801,0.0,290.83
6957,0.945,0.0,290.88
6958,-0.081,0.0,290.92
6959,1.461,0.0,290.96
6960,0.163,0.0,291.0
6961,2.209,0.0,291.04
6962,-0.012,0.0,291.08
6963,-0.601,0.0,291.12
6964,0.237,0.0,291.17
6965,2.147,0.0,291.21
6966,0.332,0.0,291.25
6967,-0.41,0.0,291.29
6968,0.072,0.0,291.33
6969,1.588,0.0,291.38
6970,0.116,0.0,291.42
6971,-1.671,0.0,291.46
6972,1.264,0.0,291.5
6973,1.576,0.0,291.54
6974,0.989,0.0,291.58
6975,0.52,0.0,291.62
6976,0.352,0.0,291.67
6977,-0.312,0.0,291.71
6978,-2.159,0.0,291.75
6979,-2.71,0.0,291.79
6980,-2.175,0.0,291.83
6981,-2.267,0.0,291.88
6982,-3.254,0.0,291.92
6983,-4.352,0.0,291.96
6984,-4.196,0.0,292.0
6985,-4.226,0.0,292.04
6986,-4.196,0.0,292.08
6987,-3.929,0.0,292.12
6988,-4.225,0.0,292.17
6989,-3.231,0.0,292.21
6990,-3.539,0.0,292.25
6991,-3.033,0.0,292.29
6992,-3.16,0.0,292.33
6993,-0.679,0.0,292.38
6994,1.823,0.0,292.42
6995,2.458,0.0,292.46
6996,2.848,0.0,292.5
6997,2.803,0.0,292.54
6998,3.131,0.0,292.58
6999,1.731,0.0,292.62
7000,1.067,0.0,292.67
7001,-0.258,0.0,292.71
7002,-1.645,0.0,292.75
7003,-2.294,0.0,292.79
7004,-2.56,0.0,292.83
7005,-3.927,0.0,292.88
7006,-4.816,0.0,292.92
7007,-4.17,0.0,292.96
7008,-5.704,0.0,293.0
7009,-6.482,0.0,293.04
7010,-6.939,0.0,293.08
7011,-7.91,0.0,293.12
7012,-8.38,0.0,293.17
7013,-11.3,0.0,293.21
7014,-11.08,0.0,293.25
7015,-11.19,0.0,293.29
7016,-10.89,0.0,293.33
7017,-10.51,0.0,293.38
7018,-9.78,0.0,293.42
7019,-8.92,0.0,293.46
7020,-6.19,0.0,293.5
7021,-6.506,0.0,293.54
7022,-6.364,0.0,293.58
7023,-5.44,0.0,293.62
7024,-5.495,0.0,293.67
7025,-6.176,0.0,293.71
7026,-7.57,0.0,293.75
7027,-7.62,0.0,293.79
7028,-8.05,0.0,293.83
7029,-8.06,0.0,293.88
7030,-8.61,0.0,293.92
7031,-8.94,0.0,293.96
7032,-8.76,0.0,294.0
7033,-8.85,0.0,294.04
7034,-8.93,0.0,294.08
7035,-9.07,0.0,294.12
7036,-8.97,0.0,294.17
7037,-8.18,0.0,294.21
7038,-7.57,0.0,294.25
7039,-8.78,0.0,294.29
7040,-8.24,0.0,294.33
7041,-8.86,0.0,294.38
7042,-7.93,0.0,294.42
7043,-7.45,0.0,294.46
7044,-6.206,0.0,294.5
7045,-5.785,0.0,294.54
7046,-5.884,0.0,294.58
7047,-5.262,0.0,294.62
7048,-5.882,0.0,294.67
7049,-7.38,0.0,294.71
7050,-7.5,0.0,294.75
7051,-7.85,0.0,294.79
7052,-7.9,0.0,294.83
7053,-8.07,0.0,294.88
7054,-8.75,0.0,294.92
7055,-8.77,0.0,294.96
7056,-10.34,0.0,295.0
7057,-9.98,0.0,295.04
7058,-11.95,0.0,295.08
7059,-12.22,0.0,295.12
7060,-12.25,0.0,295.17
7061,-12.6,0.0,295.21
7062,-12.72,0.0,295.25
7063,-12.36,0.0,295.29
7064,-12.78,0.0,295.33
7065,-12.34,0.0,295.38
7066,-9.28,0.0,295.42
7067,-7.43,0.0,295.46
7068,-4.395,0.0,295.5
7069,-3.688,0.0,295.54
7070,-3.142,0.0,295.58
7071,-2.168,0.0,295.62
7072,-1.509,0.0,295.67
7073,-2.876,0.0,295.71
7074,-3.066,0.0,295.75
7075,-3.497,0.0,295.79
7076,-3.828,0.0,295.83
7077,-3.126,0.0,295.88
7078,-3.212,0.0,295.92
7079,-1.716,0.0,295.96
7080,-2.16,0.0,296.0
7081,-2.654,0.0,296.04
7082,-2.498,0.0,296.08
7083,-2.325,0.0,296.12
7084,-2.859,0.0,296.17
7085,-3.4,0.0,296.21
7086,-3.055,0.0,296.25
7087,-2.437,0.0,296.29
7088,-2.491,0.0,296.33
7089,-1.287,0.0,296.38
7090,0.089,0.0,296.42
7091,2.084,0.0,296.46
7092,2.24,0.0,296.5
7093,3.028,0.0,296.54
7094,3.003,0.0,296.58
7095,3.077,0.0,296.62
7096,1.998,0.0,296.67
7097,1.305,0.0,296.71
7098,-0.387,0.0,296.75
7099,-1.435,0.0,296.79
7100,-0.817,0.0,296.83
7101,-1.301,0.0,296.88
7102,-1.498,0.0,296.92
7103,-1.948,0.0,296.96
7104,-2.314,0.0,297.0
7105,-2.018,0.0,297.04
7106,-2.218,0.0,297.08
7107,-2.0,0.0,297.12
7108,-1.661,0.0,297.17
7109,-0.919,0.0,297.21
7110,-1.843,0.0,297.25
7111,-2.519,0.0,297.29
7112,-2.858,0.0,297.33
7113,-2.153,0.0,297.38
7114,0.62,0.0,297.42
7115,0.734,0.0,297.46
7116,-1.302,0.0,297.5
7117,-1.768,0.0,297.54
7118,-2.258,0.0,297.58
7119,-2.371,0.0,297.62
7120,-2.059,0.0,297.67
7121,-4.182,0.0,297.71
7122,-3.848,0.0,297.75
7123,-4.278,0.0,297.79
7124,-4.362,0.0,297.83
7125,-4.773,0.0,297.88
7126,-5.233,0.0,297.92
7127,-5.001,0.0,297.96
7128,-4.872,0.0,298.0
7129,-4.747,0.0,298.04
7130,-5.403,0.0,298.08
7131,-5.58,0.0,298.12
7132,-5.265,0.0,298.17
7133,-5.41,0.0,298.21
7134,-5.818,0.0,298.25
7135,-5.809,0.0,298.29
7136,-5.927,0.0,298.33
7137,-5.574,0.0,298.38
7138,-3.296,0.0,298.42
7139,-1.627,0.0,298.46
7140,-2.148,0.0,298.5
7141,-1.784,0.0,298.54
7142,-1.008,0.0,298.58
7143,-1.475,0.0,298.62
7144,-1.077,0.0,298.67
7145,-2.216,0.0,298.71
7146,-2.956,0.0,298.75
7147,-2.214,0.0,298.79
7148,-3.427,0.0,298.83
7149,-3.713,0.0,298.88
7150,-2.925,0.0,298.92
7151,-2.847,0.0,298.96
7152,-3.416,0.0,299.0
7153,-3.477,0.0,299.04
7154,-3.51,0.0,299.08
7155,-3.226,0.0,299.12
7156,-3.091,0.0,299.17
7157,-3.046,0.0,299.21
7158,-2.749,0.0,299.25
7159,-2.625,0.0,299.29
7160,-2.605,0.0,299.33
7161,-2.042,0.0,299.38
7162,-0.741,0.0,299.42
7163,-0.563,0.0,299.46
7164,-0.818,0.0,299.5
7165,0.112,0.0,299.54
7166,1.067,0.0,299.58
7167,2.44,0.0,299.62
7168,2.716,0.0,299.67
7169,0.31,0.0,299.71
7170,-1.33,0.0,299.75
7171,-2.002,0.0,299.79
7172,-1.429,0.0,299.83
7173,-1.463,0.0,299.88
7174,-1.491,0.0,299.92
7175,-1.718,0.0,299.96
7176,-2.227,0.0,300.0
7177,-2.253,0.0,300.04
7178,-2.136,0.0,300.08
7179,-2.495,0.0,300.12
7180,-2.495,0.0,300.17
7181,-2.934,0.0,300.21
7182,-2.43,0.0,300.25
7183,-2.578,0.0,300.29
7184,-3.199,0.0,300.33
7185,-2.39,0.0,300.38
7186,-0.636,0.0,300.42
7187,2.197,0.0,300.46
7188,3.461,0.0,300.5
7189,3.607,0.0,300.54
7190,3.835,0.0,300.58
7191,4.361,0.0,300.62
7192,2.723,0.0,300.67
7193,1.364,0.0,300.71
7194,-0.367,0.0,300.75
7195,-0.058,0.0,300.79
7196,-0.388,0.0,300.83
7197,0.01,0.0,300.88
7198,-1.061,0.0,300.92
7199,0.722,0.0,300.96
7200,-2.07,0.0,301.0
7201,-0.783,0.0,301.04
7202,-0.204,0.0,301.08
7203,-0.453,0.0,301.12
7204,-0.775,0.0,301.17
7205,-1.062,0.0,301.21
7206,-0.811,0.0,301.25
7207,-0.162,0.0,301.29
7208,0.262,0.0,301.33
7209,0.072,0.0,301.38
7210,2.986,0.0,301.42
7211,4.855,0.0,301.46
7212,3.579,0.0,301.5
7213,5.6,0.0,301.54
7214,5.388,0.0,301.58
7215,5.654,0.0,301.62
7216,5.112,0.0,301.67
7217,4.308,0.0,301.71
7218,1.42,0.0,301.75
7219,0.947,0.0,301.79
7220,0.146,0.0,301.83
7221,1.06,0.0,301.88
7222,0.691,0.0,301.92
7223,1.304,0.0,301.96
7224,1.437,0.0,302.0
7225,1.252,0.0,302.04
7226,1.073,0.0,302.08
7227,1.366,0.0,302.12
7228,1.702,0.0,302.17
7229,1.371,0.0,302.21
7230,0.843,0.0,302.25
7231,0.273,0.0,302.29
7232,0.119,0.0,302.33
7233,1.247,0.0,302.38
7234,5.191,0.0,302.42
7235,6.292,0.0,302.46
7236,7.61,0.0,302.5
7237,4.942,0.0,302.54
7238,4.603,0.0,302.58
7239,6.18,0.0,302.62
7240,6.356,0.0,302.67
7241,4.746,0.0,302.71
7242,3.909,0.0,302.75
7243,3.483,0.0,302.79
7244,-0.267,0.0,302.83
7245,-1.568,0.0,302.88
7246,-1.573,0.0,302.92
7247,-0.828,0.0,302.96
7248,-2.797,0.0,303.0
7249,-2.723,0.0,303.04
7250,-2.944,0.0,303.08
7251,-2.893,0.0,303.12
7252,-3.033,0.0,303.17
7253,-3.997,0.0,303.21
7254,-3.824,0.0,303.25
7255,-3.754,0.0,303.29
7256,-3.161,0.0,303.33
7257,-3.874,0.0,303.38
7258,-3.276,0.0,303.42
7259,-3.67,0.0,303.46
7260,-3.726,0.0,303.5
7261,-3.106,0.0,303.54
7262,-3.657,0.0,303.58
7263,-3.467,0.0,303.62
7264,-3.636,0.0,303.67
7265,-3.62,0.0,303.71
7266,-4.102,0.0,303.75
7267,-4.04,0.0,303.79
7268,-4.498,0.0,303.83
7269,-4.554,0.0,303.88
7270,-4.79,0.0,303.92
7271,-5.147,0.0,303.96
7272,-5.131,0.0,304.0
7273,-5.325,0.0,304.04
7274,-5.588,0.0,304.08
7275,-4.734,0.0,304.12
7276,-4.838,0.0,304.17
7277,-5.166,0.0,304.21
7278,-5.203,0.0,304.25
7279,-4.133,0.0,304.29
7280,-3.697,0.0,304.33
7281,-3.007,0.0,304.38
7282,0.499,0.0,304.42
7283,2.366,0.0,304.46
7284,2.69,0.0,304.5
7285,3.115,0.0,304.54
7286,3.247,0.0,304.58
7287,3.044,0.0,304.62
7288,2.356,0.0,304.67
7289,1.383,0.0,304.71
7290,-0.371,0.0,304.75
7291,-0.097,0.0,304.79
7292,1.461,0.0,304.83
7293,2.686,0.0,304.88
7294,2.154,0.0,304.92
7295,0.4,0.0,304.96
7296,-0.359,0.0,305.0
7297,-0.653,0.0,305.04
7298,-0.491,0.0,305.08
7299,-0.771,0.0,305.12
7300,2.856,0.0,305.17
7301,1.09,0.0,305.21
7302,1.316,0.0,305.25
7303,1.479,0.0,305.29
7304,1.765,0.0,305.33
7305,3.633,0.0,305.38
7306,4.387,0.0,305.42
7307,4.994,0.0,305.46
7308,6.29,0.0,305.5
7309,6.624,0.0,305.54
7310,7.96,0.0,305.58
7311,8.3,0.0,305.62
7312,6.76,0.0,305.67
7313,5.932,0.0,305.71
7314,3.079,0.0,305.75
7315,2.155,0.0,305.79
7316,2.631,0.0,305.83
7317,2.34,0.0,305.88
7318,3.611,0.0,305.92
7319,3.988,0.0,305.96
7320,3.525,0.0,306.0
7321,3.715,0.0,306.04
7322,4.075,0.0,306.08
7323,3.252,0.0,306.12
7324,3.163,0.0,306.17
7325,3.058,0.0,306.21
7326,1.814,0.0,306.25
7327,1.768,0.0,306.29
7328,1.777,0.0,306.33
7329,2.507,0.0,306.38
7330,3.173,0.0,306.42
7331,6.122,0.0,306.46
7332,6.878,0.0,306.5
7333,8.21,0.0,306.54
7334,7.53,0.0,306.58
7335,7.78,0.0,306.62
7336,6.975,0.0,306.67
7337,5.032,0.0,306.71
7338,4.227,0.0,306.75
7339,4.926,0.0,306.79
7340,4.866,0.0,306.83
7341,3.158,0.0,306.88
7342,2.437,0.0,306.92
7343,3.536,0.0,306.96
7344,2.752,0.0,307.0
7345,2.071,0.0,307.04
7346,2.333,0.0,307.08
7347,1.603,0.0,307.12
7348,1.194,0.0,307.17
7349,1.109,0.0,307.21
7350,1.772,0.0,307.25
7351,1.209,0.0,307.29
7352,1.049,0.0,307.33
7353,1.878,0.0,307.38
7354,3.68,0.0,307.42
7355,6.252,0.0,307.46
7356,7.88,0.0,307.5
7357,7.83,0.0,307.54
7358,8.41,0.0,307.58
7359,7.74,0.0,307.62
7360,6.285,0.0,307.67
7361,3.762,0.0,307.71
7362,2.898,0.0,307.75
7363,2.358,0.0,307.79
7364,1.927,0.0,307.83
7365,1.51,0.0,307.88
7366,1.416,0.0,307.92
7367,1.295,0.0,307.96
7368,0.646,0.0,308.0
7369,0.685,0.0,308.04
7370,1.281,0.0,308.08
7371,0.991,0.0,308.12
7372,0.374,0.0,308.17
7373,0.2,0.0,308.21
7374,0.945,0.0,308.25
7375,0.087,0.0,308.29
7376,0.805,0.0,308.33
7377,0.698,0.0,308.38
7378,3.26,0.0,308.42
7379,5.851,0.0,308.46
7380,5.825,0.0,308.5
7381,3.431,0.0,308.54
7382,4.428,0.0,308.58
7383,4.621,0.0,308.62
7384,3.632,0.0,308.67
7385,2.125,0.0,308.71
7386,0.744,0.0,308.75
7387,1.022,0.0,308.79
7388,1.702,0.0,308.83
7389,1.099,0.0,308.88
7390,1.023,0.0,308.92
7391,-0.664,0.0,308.96
7392,-0.321,0.0,309.0
7393,-0.686,0.0,309.04
7394,-1.046,0.0,309.08
7395,-1.143,0.0,309.12
7396,-1.197,0.0,309.17
7397,-1.303,0.0,309.21
7398,-1.625,0.0,309.25
7399,-1.613,0.0,309.29
7400,-2.131,0.0,309.33
7401,-2.039,0.0,309.38
7402,1.514,0.0,309.42
7403,3.942,0.0,309.46
7404,4.417,0.0,309.5
7405,4.303,0.0,309.54
7406,5.234,0.0,309.58
7407,3.651,0.0,309.62
7408,3.094,0.0,309.67
7409,1.585,0.0,309.71
7410,-0.209,0.0,309.75
7411,-0.237,0.0,309.79
7412,-1.19,0.0,309.83
7413,-1.602,0.0,309.88
7414,-1.439,0.0,309.92
7415,-1.619,0.0,309.96
7416,-1.433,0.0,310.0
7417,-1.293,0.0,310.04
7418,-1.644,0.0,310.08
7419,-1.646,0.0,310.12
7420,-0.276,0.0,310.17
7421,0.47,0.0,310.21
7422,-0.402,0.0,310.25
7423,-0.522,0.0,310.29
7424,-0.822,0.0,310.33
7425,-1.409,0.0,310.38
7426,-1.055,0.0,310.42
7427,-1.226,0.0,310.46
7428,-0.464,0.0,310.5
7429,0.102,0.0,310.54
7430,0.017,0.0,310.58
7431,-0.75,0.0,310.62
7432,-1.895,0.0,310.67
7433,-3.275,0.0,310.71
7434,-3.42,0.0,310.75
7435,-3.986,0.0,310.79
7436,-4.308,0.0,310.83
7437,-3.479,0.0,310.88
7438,-3.919,0.0,310.92
7439,-5.406,0.0,310.96
7440,-5.624,0.0,311.0
7441,-5.042,0.0,311.04
7442,-5.666,0.0,311.08
7443,-5.273,0.0,311.12
7444,-5.06,0.0,311.17
7445,-4.789,0.0,311.21
7446,-4.458,0.0,311.25
7447,-4.612,0.0,311.29
7448,-4.201,0.0,311.33
7449,-2.846,0.0,311.38
7450,-1.112,0.0,311.42
7451,-0.461,0.0,311.46
7452,-0.494,0.0,311.5
7453,-1.342,0.0,311.54
7454,-1.051,0.0,311.58
7455,-1.246,0.0,311.62
7456,-1.594,0.0,311.67
7457,-1.068,0.0,311.71
7458,-1.954,0.0,311.75
7459,-2.743,0.0,311.79
7460,-1.075,0.0,311.83
7461,-1.206,0.0,311.88
7462,-2.21,0.0,311.92
7463,-1.056,0.0,311.96
7464,-0.548,0.0,312.0
7465,-1.461,0.0,312.04
7466,-2.477,0.0,312.08
7467,-2.711,0.0,312.12
7468,-2.293,0.0,312.17
7469,-2.416,0.0,312.21
7470,-0.762,0.0,312.25
7471,-1.901,0.0,312.29
7472,-2.801,0.0,312.33
7473,-2.382,0.0,312.38
7474,1.061,0.0,312.42
7475,3.481,0.0,312.46
7476,3.743,0.0,312.5
7477,4.679,0.0,312.54
7478,4.799,0.0,312.58
7479,3.983,0.0,312.62
7480,2.375,0.0,312.67
7481,1.206,0.0,312.71
7482,-0.099,0.0,312.75
7483,-0.597,0.0,312.79
7484,0.111,0.0,312.83
7485,-0.054,0.0,312.88
7486,-3.593,0.0,312.92
7487,-2.928,0.0,312.96
7488,-4.485,0.0,313.0
7489,-6.978,0.0,313.04
7490,-7.75,0.0,313.08
7491,-6.552,0.0,313.12
7492,-5.127,0.0,313.17
7493,-5.513,0.0,313.21
7494,-5.711,0.0,313.25
7495,-6.848,0.0,313.29
7496,-6.427,0.0,313.33
7497,-7.58,0.0,313.38
7498,-8.65,0.0,313.42
7499,-9.35,0.0,313.46
7500,-10.09,0.0,313.5
7501,-11.5,0.0,313.54
7502,-12.88,0.0,313.58
7503,-12.55,0.0,313.62
7504,-12.79,0.0,313.67
7505,-13.07,0.0,313.71
7506,-13.06,0.0,313.75
7507,-12.93,0.0,313.79
7508,-12.99,0.0,313.83
7509,-12.67,0.0,313.88
7510,-12.79,0.0,313.92
7511,-12.28,0.0,313.96
7512,-12.31,0.0,314.0
7513,-12.12,0.0,314.04
7514,-11.04,0.0,314.08
7515,-9.0,0.0,314.12
7516,-8.71,0.0,314.17
7517,-9.74,0.0,314.21
7518,-8.64,0.0,314.25
7519,-8.44,0.0,314.29
7520,-7.95,0.0,314.33
7521,-7.4,0.0,314.38
7522,-6.928,0.0,314.42
7523,-6.643,0.0,314.46
7524,-6.224,0.0,314.5
7525,-6.065,0.0,314.54
7526,-5.918,0.0,314.58
7527,-6.65,0.0,314.62
7528,-6.856,0.0,314.67
7529,-6.925,0.0,314.71
7530,-6.415,0.0,314.75
7531,-6.004,0.0,314.79
7532,-6.081,0.0,314.83
7533,-5.998,0.0,314.88
7534,-5.842,0.0,314.92
7535,-5.733,0.0,314.96
7536,-5.533,0.0,315.0
7537,-5.405,0.0,315.04
7538,-4.51,0.0,315.08
7539,-4.49,0.0,315.12
7540,-3.875,0.0,315.17
7541,-4.148,0.0,315.21
7542,-3.874,0.0,315.25
7543,-4.319,0.0,315.29
7544,-3.633,0.0,315.33
7545,-4.827,0.0,315.38
7546,-3.298,0.0,315.42
7547,-3.621,0.0,315.46
7548,-2.829,0.0,315.5
7549,-1.317,0.0,315.54
7550,-1.116,0.0,315.58
7551,-0.876,0.0,315.62
7552,-1.673,0.0,315.67
7553,-4.462,0.0,315.71
7554,-6.348,0.0,315.75
7555,-4.975,0.0,315.79
7556,-5.311,0.0,315.83
7557,-5.835,0.0,315.88
7558,-5.626,0.0,315.92
7559,-5.38,0.0,315.96
7560,-5.06,0.0,316.0
7561,-4.945,0.0,316.04
7562,-5.051,0.0,316.08
7563,-5.777,0.0,316.12
7564,-6.145,0.0,316.17
7565,-6.644,0.0,316.21
7566,-7.44,0.0,316.25
7567,-8.06,0.0,316.29
7568,-8.27,0.0,316.33
7569,-9.4,0.0,316.38
7570,-8.09,0.0,316.42
7571,-7.14,0.0,316.46
7572,-6.666,0.0,316.5
7573,-6.791,0.0,316.54
7574,-7.53,0.0,316.58
7575,-8.95,0.0,316.62
7576,-11.09,0.0,316.67
7577,-12.54,0.0,316.71
7578,-13.72,0.0,316.75
7579,-14.19,0.0,316.79
7580,-14.58,0.0,316.83
7581,-14.66,0.0,316.88
7582,-13.13,0.0,316.92
7583,-13.89,0.0,316.96
7584,-14.65,0.0,317.0
7585,-14.09,0.0,317.04
7586,-14.34,0.0,317.08
7587,-13.21,0.0,317.12
7588,-13.95,0.0,317.17
7589,-12.58,0.0,317.21
