datetime_index,year,month,day,hour,mn,sec,event_ID,doy,datetime
2007-07-07 09:58:00,7,7,7,9,58,0,70707095800,188,2007-07-07 09:58:00
2007-07-07 10:14:00,7,7,7,10,14,0,70707101400,188,2007-07-07 10:14:00
2007-07-07 10:27:00,7,7,7,10,27,0,70707102700,188,2007-07-07 10:27:00
2007-07-07 10:39:00,7,7,7,10,39,0,70707103900,188,2007-07-07 10:39:00
2007-07-07 10:51:00,7,7,7,10,51,0,70707105100,188,2007-07-07 10:51:00
2007-07-07 11:02:00,7,7,7,11,2,0,70707110200,188,2007-07-07 11:02:00
2007-07-07 11:17:00,7,7,7,11,17,0,70707111700,188,2007-07-07 11:17:00
2007-07-08 22:16:59,7,7,8,22,16,59,70708221659,189,2007-07-08 22:16:59
2007-07-09 00:10:00,7,7,9,0,10,0,70709001000,190,2007-07-09 00:10:00
2007-07-09 00:23:00,7,7,9,0,23,0,70709002300,190,2007-07-09 00:23:00
2007-07-09 03:56:59,7,7,9,3,56,59,70709035659,190,2007-07-09 03:56:59
2007-07-09 08:15:59,7,7,9,8,15,59,70709081559,190,2007-07-09 08:15:59
2007-07-09 10:59:00,7,7,9,10,59,0,70709105900,190,2007-07-09 10:59:00
2007-07-09 18:20:00,7,7,9,18,20,0,70709182000,190,2007-07-09 18:20:00
2007-07-09 19:41:00,7,7,9,19,41,0,70709194100,190,2007-07-09 19:41:00
2007-07-09 20:01:00,7,7,9,20,1,0,70709200100,190,2007-07-09 20:01:00
2007-07-09 20:17:00,7,7,9,20,17,0,70709201700,190,2007-07-09 20:17:00
2007-07-09 20:35:59,7,7,9,20,35,59,70709203559,190,2007-07-09 20:35:59
2007-07-09 21:11:59,7,7,9,21,11,59,70709211159,190,2007-07-09 21:11:59
2007-07-09 21:50:59,7,7,9,21,50,59,70709215059,190,2007-07-09 21:50:59
2007-07-09 22:02:59,7,7,9,22,2,59,70709220259,190,2007-07-09 22:02:59
2007-07-09 22:15:59,7,7,9,22,15,59,70709221559,190,2007-07-09 22:15:59
2007-07-09 22:28:59,7,7,9,22,28,59,70709222859,190,2007-07-09 22:28:59
2007-07-09 22:42:59,7,7,9,22,42,59,70709224259,190,2007-07-09 22:42:59
2007-07-09 23:12:00,7,7,9,23,12,0,70709231200,190,2007-07-09 23:12:00
2007-07-09 23:23:00,7,7,9,23,23,0,70709232300,190,2007-07-09 23:23:00
2007-07-09 23:35:00,7,7,9,23,35,0,70709233500,190,2007-07-09 23:35:00
2007-07-09 23:47:00,7,7,9,23,47,0,70709234700,190,2007-07-09 23:47:00
2007-07-10 00:00:00,7,7,10,0,0,0,70710000000,191,2007-07-10 00:00:00
2007-07-10 00:14:00,7,7,10,0,14,0,70710001400,191,2007-07-10 00:14:00
2007-07-10 00:25:00,7,7,10,0,25,0,70710002500,191,2007-07-10 00:25:00
2007-07-10 00:36:00,7,7,10,0,36,0,70710003600,191,2007-07-10 00:36:00
2007-07-10 00:47:00,7,7,10,0,47,0,70710004700,191,2007-07-10 00:47:00
2007-07-10 01:06:00,7,7,10,1,6,0,70710010600,191,2007-07-10 01:06:00
2007-07-10 01:17:00,7,7,10,1,17,0,70710011700,191,2007-07-10 01:17:00
2007-07-10 01:30:00,7,7,10,1,30,0,70710013000,191,2007-07-10 01:30:00
2007-07-10 01:41:00,7,7,10,1,41,0,70710014100,191,2007-07-10 01:41:00
2007-07-10 01:55:00,7,7,10,1,55,0,70710015500,191,2007-07-10 01:55:00
2007-07-10 02:07:00,7,7,10,2,7,0,70710020700,191,2007-07-10 02:07:00
2007-07-10 02:32:59,7,7,10,2,32,59,70710023259,191,2007-07-10 02:32:59
2007-07-10 02:50:59,7,7,10,2,50,59,70710025059,191,2007-07-10 02:50:59
2007-07-10 03:05:59,7,7,10,3,5,59,70710030559,191,2007-07-10 03:05:59
2007-07-10 03:27:59,7,7,10,3,27,59,70710032759,191,2007-07-10 03:27:59
2007-07-10 03:48:59,7,7,10,3,48,59,70710034859,191,2007-07-10 03:48:59
2007-07-10 03:59:59,7,7,10,3,59,59,70710035959,191,2007-07-10 03:59:59
2007-07-10 04:21:59,7,7,10,4,21,59,70710042159,191,2007-07-10 04:21:59
2007-07-10 04:33:00,7,7,10,4,33,0,70710043300,191,2007-07-10 04:33:00
2007-07-10 04:50:00,7,7,10,4,50,0,70710045000,191,2007-07-10 04:50:00
2007-07-10 05:02:00,7,7,10,5,2,0,70710050200,191,2007-07-10 05:02:00
2007-07-10 05:33:00,7,7,10,5,33,0,70710053300,191,2007-07-10 05:33:00
2007-07-10 05:46:00,7,7,10,5,46,0,70710054600,191,2007-07-10 05:46:00
2007-07-10 06:01:00,7,7,10,6,1,0,70710060100,191,2007-07-10 06:01:00
2007-07-10 06:14:00,7,7,10,6,14,0,70710061400,191,2007-07-10 06:14:00
2007-07-10 06:32:00,7,7,10,6,32,0,70710063200,191,2007-07-10 06:32:00
2007-07-10 06:45:00,7,7,10,6,45,0,70710064500,191,2007-07-10 06:45:00
2007-07-10 06:57:59,7,7,10,6,57,59,70710065759,191,2007-07-10 06:57:59
2007-07-10 07:09:59,7,7,10,7,9,59,70710070959,191,2007-07-10 07:09:59
2007-07-10 07:20:59,7,7,10,7,20,59,70710072059,191,2007-07-10 07:20:59
2007-07-10 07:35:59,7,7,10,7,35,59,70710073559,191,2007-07-10 07:35:59
2007-07-10 07:46:59,7,7,10,7,46,59,70710074659,191,2007-07-10 07:46:59
2007-07-10 07:59:59,7,7,10,7,59,59,70710075959,191,2007-07-10 07:59:59
2007-07-10 08:10:59,7,7,10,8,10,59,70710081059,191,2007-07-10 08:10:59
2007-07-10 08:21:59,7,7,10,8,21,59,70710082159,191,2007-07-10 08:21:59
2007-07-10 08:32:59,7,7,10,8,32,59,70710083259,191,2007-07-10 08:32:59
2007-07-10 08:44:59,7,7,10,8,44,59,70710084459,191,2007-07-10 08:44:59
2007-07-10 08:57:59,7,7,10,8,57,59,70710085759,191,2007-07-10 08:57:59
2007-07-10 09:11:00,7,7,10,9,11,0,70710091100,191,2007-07-10 09:11:00
2007-07-10 09:23:00,7,7,10,9,23,0,70710092300,191,2007-07-10 09:23:00
2007-07-10 09:37:00,7,7,10,9,37,0,70710093700,191,2007-07-10 09:37:00
2007-07-10 10:42:00,7,7,10,10,42,0,70710104200,191,2007-07-10 10:42:00
2007-07-10 18:25:00,7,7,10,18,25,0,70710182500,191,2007-07-10 18:25:00
2007-07-10 19:37:00,7,7,10,19,37,0,70710193700,191,2007-07-10 19:37:00
2007-07-10 20:30:59,7,7,10,20,30,59,70710203059,191,2007-07-10 20:30:59
2007-07-10 20:48:59,7,7,10,20,48,59,70710204859,191,2007-07-10 20:48:59
2007-07-10 21:00:59,7,7,10,21,0,59,70710210059,191,2007-07-10 21:00:59
2007-07-10 21:13:59,7,7,10,21,13,59,70710211359,191,2007-07-10 21:13:59
2007-07-10 21:29:59,7,7,10,21,29,59,70710212959,191,2007-07-10 21:29:59
2007-07-10 21:40:59,7,7,10,21,40,59,70710214059,191,2007-07-10 21:40:59
2007-07-10 21:56:59,7,7,10,21,56,59,70710215659,191,2007-07-10 21:56:59
2007-07-10 22:07:59,7,7,10,22,7,59,70710220759,191,2007-07-10 22:07:59
2007-07-10 22:19:59,7,7,10,22,19,59,70710221959,191,2007-07-10 22:19:59
2007-07-10 22:39:59,7,7,10,22,39,59,70710223959,191,2007-07-10 22:39:59
2007-07-10 23:11:00,7,7,10,23,11,0,70710231100,191,2007-07-10 23:11:00
2007-07-10 23:25:00,7,7,10,23,25,0,70710232500,191,2007-07-10 23:25:00
2007-07-10 23:36:00,7,7,10,23,36,0,70710233600,191,2007-07-10 23:36:00
2007-07-10 23:47:00,7,7,10,23,47,0,70710234700,191,2007-07-10 23:47:00
2007-07-10 23:58:00,7,7,10,23,58,0,70710235800,191,2007-07-10 23:58:00
2007-07-11 00:02:00,7,7,11,0,2,0,70711000200,192,2007-07-11 00:02:00
2007-07-11 00:13:00,7,7,11,0,13,0,70711001300,192,2007-07-11 00:13:00
2007-07-11 00:24:00,7,7,11,0,24,0,70711002400,192,2007-07-11 00:24:00
2007-07-11 00:35:00,7,7,11,0,35,0,70711003500,192,2007-07-11 00:35:00
2007-07-11 00:46:00,7,7,11,0,46,0,70711004600,192,2007-07-11 00:46:00
2007-07-11 00:58:00,7,7,11,0,58,0,70711005800,192,2007-07-11 00:58:00
2007-07-11 01:09:00,7,7,11,1,9,0,70711010900,192,2007-07-11 01:09:00
2007-07-11 01:20:00,7,7,11,1,20,0,70711012000,192,2007-07-11 01:20:00
2007-07-11 01:31:00,7,7,11,1,31,0,70711013100,192,2007-07-11 01:31:00
2007-07-11 01:42:00,7,7,11,1,42,0,70711014200,192,2007-07-11 01:42:00
2007-07-11 01:54:00,7,7,11,1,54,0,70711015400,192,2007-07-11 01:54:00
2007-07-11 02:06:00,7,7,11,2,6,0,70711020600,192,2007-07-11 02:06:00
2007-07-11 02:17:59,7,7,11,2,17,59,70711021759,192,2007-07-11 02:17:59
2007-07-11 02:28:59,7,7,11,2,28,59,70711022859,192,2007-07-11 02:28:59
2007-07-11 02:40:59,7,7,11,2,40,59,70711024059,192,2007-07-11 02:40:59
2007-07-11 02:51:59,7,7,11,2,51,59,70711025159,192,2007-07-11 02:51:59
2007-07-11 03:06:59,7,7,11,3,6,59,70711030659,192,2007-07-11 03:06:59
2007-07-11 03:18:59,7,7,11,3,18,59,70711031859,192,2007-07-11 03:18:59
2007-07-11 03:32:59,7,7,11,3,32,59,70711033259,192,2007-07-11 03:32:59
2007-07-11 03:50:59,7,7,11,3,50,59,70711035059,192,2007-07-11 03:50:59
2007-07-11 04:03:59,7,7,11,4,3,59,70711040359,192,2007-07-11 04:03:59
2007-07-11 04:17:59,7,7,11,4,17,59,70711041759,192,2007-07-11 04:17:59
2007-07-11 04:28:59,7,7,11,4,28,59,70711042859,192,2007-07-11 04:28:59
2007-07-11 04:45:00,7,7,11,4,45,0,70711044500,192,2007-07-11 04:45:00
2007-07-11 04:56:00,7,7,11,4,56,0,70711045600,192,2007-07-11 04:56:00
2007-07-11 05:10:00,7,7,11,5,10,0,70711051000,192,2007-07-11 05:10:00
2007-07-11 05:34:00,7,7,11,5,34,0,70711053400,192,2007-07-11 05:34:00
2007-07-11 05:47:00,7,7,11,5,47,0,70711054700,192,2007-07-11 05:47:00
2007-07-11 05:59:00,7,7,11,5,59,0,70711055900,192,2007-07-11 05:59:00
2007-07-11 06:18:00,7,7,11,6,18,0,70711061800,192,2007-07-11 06:18:00
2007-07-11 06:31:00,7,7,11,6,31,0,70711063100,192,2007-07-11 06:31:00
2007-07-11 06:43:00,7,7,11,6,43,0,70711064300,192,2007-07-11 06:43:00
2007-07-11 06:56:59,7,7,11,6,56,59,70711065659,192,2007-07-11 06:56:59
2007-07-11 07:12:59,7,7,11,7,12,59,70711071259,192,2007-07-11 07:12:59
2007-07-11 07:23:59,7,7,11,7,23,59,70711072359,192,2007-07-11 07:23:59
2007-07-11 07:34:59,7,7,11,7,34,59,70711073459,192,2007-07-11 07:34:59
2007-07-11 07:46:59,7,7,11,7,46,59,70711074659,192,2007-07-11 07:46:59
2007-07-11 08:00:59,7,7,11,8,0,59,70711080059,192,2007-07-11 08:00:59
2007-07-11 08:12:59,7,7,11,8,12,59,70711081259,192,2007-07-11 08:12:59
2007-07-11 08:35:59,7,7,11,8,35,59,70711083559,192,2007-07-11 08:35:59
2007-07-11 08:52:59,7,7,11,8,52,59,70711085259,192,2007-07-11 08:52:59
2007-07-11 09:03:59,7,7,11,9,3,59,70711090359,192,2007-07-11 09:03:59
2007-07-11 09:33:00,7,7,11,9,33,0,70711093300,192,2007-07-11 09:33:00
2007-07-11 10:09:00,7,7,11,10,9,0,70711100900,192,2007-07-11 10:09:00
2007-07-11 10:20:00,7,7,11,10,20,0,70711102000,192,2007-07-11 10:20:00
2007-07-11 10:31:00,7,7,11,10,31,0,70711103100,192,2007-07-11 10:31:00
2007-07-11 10:43:00,7,7,11,10,43,0,70711104300,192,2007-07-11 10:43:00
2007-07-11 11:11:00,7,7,11,11,11,0,70711111100,192,2007-07-11 11:11:00
2007-07-11 11:31:59,7,7,11,11,31,59,70711113159,192,2007-07-11 11:31:59
2007-07-11 11:45:59,7,7,11,11,45,59,70711114559,192,2007-07-11 11:45:59
2007-07-11 18:10:59,7,7,11,18,10,59,70711181059,192,2007-07-11 18:10:59
2007-07-11 18:24:00,7,7,11,18,24,0,70711182400,192,2007-07-11 18:24:00
2007-07-11 18:39:00,7,7,11,18,39,0,70711183900,192,2007-07-11 18:39:00
2007-07-11 18:50:00,7,7,11,18,50,0,70711185000,192,2007-07-11 18:50:00
2007-07-11 19:10:00,7,7,11,19,10,0,70711191000,192,2007-07-11 19:10:00
2007-07-11 19:22:00,7,7,11,19,22,0,70711192200,192,2007-07-11 19:22:00
2007-07-11 19:34:00,7,7,11,19,34,0,70711193400,192,2007-07-11 19:34:00
2007-07-11 19:56:00,7,7,11,19,56,0,70711195600,192,2007-07-11 19:56:00
2007-07-11 20:15:00,7,7,11,20,15,0,70711201500,192,2007-07-11 20:15:00
2007-07-11 20:28:59,7,7,11,20,28,59,70711202859,192,2007-07-11 20:28:59
2007-07-11 21:00:59,7,7,11,21,0,59,70711210059,192,2007-07-11 21:00:59
2007-07-11 21:17:59,7,7,11,21,17,59,70711211759,192,2007-07-11 21:17:59
2007-07-11 21:32:59,7,7,11,21,32,59,70711213259,192,2007-07-11 21:32:59
2007-07-11 21:53:59,7,7,11,21,53,59,70711215359,192,2007-07-11 21:53:59
2007-07-11 22:05:59,7,7,11,22,5,59,70711220559,192,2007-07-11 22:05:59
2007-07-11 22:17:59,7,7,11,22,17,59,70711221759,192,2007-07-11 22:17:59
2007-07-11 22:30:59,7,7,11,22,30,59,70711223059,192,2007-07-11 22:30:59
2007-07-11 22:41:59,7,7,11,22,41,59,70711224159,192,2007-07-11 22:41:59
2007-07-11 22:55:00,7,7,11,22,55,0,70711225500,192,2007-07-11 22:55:00
2007-07-11 23:07:00,7,7,11,23,7,0,70711230700,192,2007-07-11 23:07:00
2007-07-11 23:19:00,7,7,11,23,19,0,70711231900,192,2007-07-11 23:19:00
2007-07-11 23:31:00,7,7,11,23,31,0,70711233100,192,2007-07-11 23:31:00
2007-07-11 23:51:00,7,7,11,23,51,0,70711235100,192,2007-07-11 23:51:00
2007-07-12 00:03:00,7,7,12,0,3,0,70712000300,193,2007-07-12 00:03:00
2007-07-12 00:14:00,7,7,12,0,14,0,70712001400,193,2007-07-12 00:14:00
2007-07-12 00:36:00,7,7,12,0,36,0,70712003600,193,2007-07-12 00:36:00
2007-07-12 00:50:00,7,7,12,0,50,0,70712005000,193,2007-07-12 00:50:00
2007-07-12 01:01:00,7,7,12,1,1,0,70712010100,193,2007-07-12 01:01:00
2007-07-12 01:14:00,7,7,12,1,14,0,70712011400,193,2007-07-12 01:14:00
2007-07-12 01:29:00,7,7,12,1,29,0,70712012900,193,2007-07-12 01:29:00
2007-07-12 01:41:00,7,7,12,1,41,0,70712014100,193,2007-07-12 01:41:00
2007-07-12 01:54:00,7,7,12,1,54,0,70712015400,193,2007-07-12 01:54:00
2007-07-12 02:25:59,7,7,12,2,25,59,70712022559,193,2007-07-12 02:25:59
2007-07-12 02:42:59,7,7,12,2,42,59,70712024259,193,2007-07-12 02:42:59
2007-07-12 02:57:59,7,7,12,2,57,59,70712025759,193,2007-07-12 02:57:59
2007-07-13 01:00:00,7,7,13,1,0,0,70713010000,194,2007-07-13 01:00:00
2007-07-13 02:24:59,7,7,13,2,24,59,70713022459,194,2007-07-13 02:24:59
2007-07-13 05:27:00,7,7,13,5,27,0,70713052700,194,2007-07-13 05:27:00
2007-07-13 05:54:00,7,7,13,5,54,0,70713055400,194,2007-07-13 05:54:00
2007-07-13 07:29:59,7,7,13,7,29,59,70713072959,194,2007-07-13 07:29:59
2007-07-13 07:42:59,7,7,13,7,42,59,70713074259,194,2007-07-13 07:42:59
2007-07-13 07:54:59,7,7,13,7,54,59,70713075459,194,2007-07-13 07:54:59
2007-07-13 08:09:59,7,7,13,8,9,59,70713080959,194,2007-07-13 08:09:59
2007-07-13 08:20:59,7,7,13,8,20,59,70713082059,194,2007-07-13 08:20:59
2007-07-13 08:36:59,7,7,13,8,36,59,70713083659,194,2007-07-13 08:36:59
2007-07-13 08:51:59,7,7,13,8,51,59,70713085159,194,2007-07-13 08:51:59
2007-07-13 09:07:00,7,7,13,9,7,0,70713090700,194,2007-07-13 09:07:00
2007-07-13 09:27:00,7,7,13,9,27,0,70713092700,194,2007-07-13 09:27:00
2007-07-13 09:49:00,7,7,13,9,49,0,70713094900,194,2007-07-13 09:49:00
2007-07-13 10:01:00,7,7,13,10,1,0,70713100100,194,2007-07-13 10:01:00
2007-07-13 10:12:00,7,7,13,10,12,0,70713101200,194,2007-07-13 10:12:00
2007-07-13 10:27:00,7,7,13,10,27,0,70713102700,194,2007-07-13 10:27:00
2007-07-13 10:41:00,7,7,13,10,41,0,70713104100,194,2007-07-13 10:41:00
2007-07-13 10:54:00,7,7,13,10,54,0,70713105400,194,2007-07-13 10:54:00
2007-07-13 11:08:00,7,7,13,11,8,0,70713110800,194,2007-07-13 11:08:00
2007-07-13 11:19:00,7,7,13,11,19,0,70713111900,194,2007-07-13 11:19:00
2007-07-13 11:36:59,7,7,13,11,36,59,70713113659,194,2007-07-13 11:36:59
2007-07-13 11:49:59,7,7,13,11,49,59,70713114959,194,2007-07-13 11:49:59
2007-07-13 12:03:59,7,7,13,12,3,59,70713120359,194,2007-07-13 12:03:59
2007-07-13 12:14:59,7,7,13,12,14,59,70713121459,194,2007-07-13 12:14:59
2007-07-13 12:30:59,7,7,13,12,30,59,70713123059,194,2007-07-13 12:30:59
2007-07-13 12:47:59,7,7,13,12,47,59,70713124759,194,2007-07-13 12:47:59
2007-07-13 13:09:59,7,7,13,13,9,59,70713130959,194,2007-07-13 13:09:59
2007-07-13 13:59:00,7,7,13,13,59,0,70713135900,194,2007-07-13 13:59:00
2007-07-13 14:11:00,7,7,13,14,11,0,70713141100,194,2007-07-13 14:11:00
2007-07-13 18:01:59,7,7,13,18,1,59,70713180159,194,2007-07-13 18:01:59
2007-07-13 19:35:00,7,7,13,19,35,0,70713193500,194,2007-07-13 19:35:00
2007-07-13 19:48:00,7,7,13,19,48,0,70713194800,194,2007-07-13 19:48:00
2007-07-13 20:05:00,7,7,13,20,5,0,70713200500,194,2007-07-13 20:05:00
2007-07-13 20:16:00,7,7,13,20,16,0,70713201600,194,2007-07-13 20:16:00
2007-07-13 20:28:59,7,7,13,20,28,59,70713202859,194,2007-07-13 20:28:59
2007-07-13 20:47:59,7,7,13,20,47,59,70713204759,194,2007-07-13 20:47:59
2007-07-13 21:00:59,7,7,13,21,0,59,70713210059,194,2007-07-13 21:00:59
2007-07-13 21:11:59,7,7,13,21,11,59,70713211159,194,2007-07-13 21:11:59
2007-07-13 21:23:59,7,7,13,21,23,59,70713212359,194,2007-07-13 21:23:59
2007-07-13 21:34:59,7,7,13,21,34,59,70713213459,194,2007-07-13 21:34:59
2007-07-13 21:49:59,7,7,13,21,49,59,70713214959,194,2007-07-13 21:49:59
2007-07-13 22:00:59,7,7,13,22,0,59,70713220059,194,2007-07-13 22:00:59
2007-07-13 22:11:59,7,7,13,22,11,59,70713221159,194,2007-07-13 22:11:59
2007-07-13 22:32:59,7,7,13,22,32,59,70713223259,194,2007-07-13 22:32:59
2007-07-13 22:46:00,7,7,13,22,46,0,70713224600,194,2007-07-13 22:46:00
2007-07-13 23:02:00,7,7,13,23,2,0,70713230200,194,2007-07-13 23:02:00
2007-07-13 23:15:00,7,7,13,23,15,0,70713231500,194,2007-07-13 23:15:00
2007-07-13 23:33:00,7,7,13,23,33,0,70713233300,194,2007-07-13 23:33:00
2007-07-13 23:47:00,7,7,13,23,47,0,70713234700,194,2007-07-13 23:47:00
2007-07-13 23:58:00,7,7,13,23,58,0,70713235800,194,2007-07-13 23:58:00
2007-07-14 00:20:00,7,7,14,0,20,0,70714002000,195,2007-07-14 00:20:00
2007-07-14 00:32:00,7,7,14,0,32,0,70714003200,195,2007-07-14 00:32:00
2007-07-14 00:43:00,7,7,14,0,43,0,70714004300,195,2007-07-14 00:43:00
2007-07-14 01:01:00,7,7,14,1,1,0,70714010100,195,2007-07-14 01:01:00
2007-07-14 01:23:00,7,7,14,1,23,0,70714012300,195,2007-07-14 01:23:00
2007-07-14 01:35:00,7,7,14,1,35,0,70714013500,195,2007-07-14 01:35:00
2007-07-14 01:50:00,7,7,14,1,50,0,70714015000,195,2007-07-14 01:50:00
2007-07-14 02:07:00,7,7,14,2,7,0,70714020700,195,2007-07-14 02:07:00
2007-07-14 02:18:59,7,7,14,2,18,59,70714021859,195,2007-07-14 02:18:59
2007-07-14 02:33:59,7,7,14,2,33,59,70714023359,195,2007-07-14 02:33:59
2007-07-14 02:48:59,7,7,14,2,48,59,70714024859,195,2007-07-14 02:48:59
2007-07-14 03:00:59,7,7,14,3,0,59,70714030059,195,2007-07-14 03:00:59
2007-07-14 03:16:59,7,7,14,3,16,59,70714031659,195,2007-07-14 03:16:59
2007-07-14 03:36:59,7,7,14,3,36,59,70714033659,195,2007-07-14 03:36:59
2007-07-14 03:48:59,7,7,14,3,48,59,70714034859,195,2007-07-14 03:48:59
2007-07-14 04:03:59,7,7,14,4,3,59,70714040359,195,2007-07-14 04:03:59
2007-07-14 04:17:59,7,7,14,4,17,59,70714041759,195,2007-07-14 04:17:59
2007-07-14 04:31:59,7,7,14,4,31,59,70714043159,195,2007-07-14 04:31:59
2007-07-14 04:45:00,7,7,14,4,45,0,70714044500,195,2007-07-14 04:45:00
2007-07-14 04:57:00,7,7,14,4,57,0,70714045700,195,2007-07-14 04:57:00
2007-07-14 05:14:00,7,7,14,5,14,0,70714051400,195,2007-07-14 05:14:00
2007-07-14 05:25:00,7,7,14,5,25,0,70714052500,195,2007-07-14 05:25:00
2007-07-14 05:43:00,7,7,14,5,43,0,70714054300,195,2007-07-14 05:43:00
2007-07-14 05:55:00,7,7,14,5,55,0,70714055500,195,2007-07-14 05:55:00
2007-07-14 06:07:00,7,7,14,6,7,0,70714060700,195,2007-07-14 06:07:00
2007-07-14 06:20:00,7,7,14,6,20,0,70714062000,195,2007-07-14 06:20:00
2007-07-14 06:31:00,7,7,14,6,31,0,70714063100,195,2007-07-14 06:31:00
2007-07-14 06:45:00,7,7,14,6,45,0,70714064500,195,2007-07-14 06:45:00
2007-07-14 06:56:59,7,7,14,6,56,59,70714065659,195,2007-07-14 06:56:59
2007-07-14 07:09:59,7,7,14,7,9,59,70714070959,195,2007-07-14 07:09:59
2007-07-14 07:21:59,7,7,14,7,21,59,70714072159,195,2007-07-14 07:21:59
2007-07-14 07:32:59,7,7,14,7,32,59,70714073259,195,2007-07-14 07:32:59
2007-07-14 07:44:59,7,7,14,7,44,59,70714074459,195,2007-07-14 07:44:59
2007-07-14 08:05:59,7,7,14,8,5,59,70714080559,195,2007-07-14 08:05:59
2007-07-14 08:17:59,7,7,14,8,17,59,70714081759,195,2007-07-14 08:17:59
2007-07-14 08:38:59,7,7,14,8,38,59,70714083859,195,2007-07-14 08:38:59
2007-07-14 08:50:59,7,7,14,8,50,59,70714085059,195,2007-07-14 08:50:59
2007-07-14 09:04:59,7,7,14,9,4,59,70714090459,195,2007-07-14 09:04:59
2007-07-14 09:17:00,7,7,14,9,17,0,70714091700,195,2007-07-14 09:17:00
2007-07-14 09:36:00,7,7,14,9,36,0,70714093600,195,2007-07-14 09:36:00
2007-07-15 02:32:59,7,7,15,2,32,59,70715023259,196,2007-07-15 02:32:59
2007-07-15 03:38:59,7,7,15,3,38,59,70715033859,196,2007-07-15 03:38:59
2007-07-15 03:58:59,7,7,15,3,58,59,70715035859,196,2007-07-15 03:58:59
2007-07-15 06:03:00,7,7,15,6,3,0,70715060300,196,2007-07-15 06:03:00
2007-07-15 06:53:59,7,7,15,6,53,59,70715065359,196,2007-07-15 06:53:59
2007-07-15 17:20:59,7,7,15,17,20,59,70715172059,196,2007-07-15 17:20:59
2007-07-15 20:51:59,7,7,15,20,51,59,70715205159,196,2007-07-15 20:51:59
2007-07-15 22:13:59,7,7,15,22,13,59,70715221359,196,2007-07-15 22:13:59
2007-07-15 23:07:00,7,7,15,23,7,0,70715230700,196,2007-07-15 23:07:00
2007-07-15 23:31:00,7,7,15,23,31,0,70715233100,196,2007-07-15 23:31:00
2007-07-16 00:05:00,7,7,16,0,5,0,70716000500,197,2007-07-16 00:05:00
2007-07-16 00:28:00,7,7,16,0,28,0,70716002800,197,2007-07-16 00:28:00
2007-07-16 01:21:00,7,7,16,1,21,0,70716012100,197,2007-07-16 01:21:00
2007-07-16 01:32:00,7,7,16,1,32,0,70716013200,197,2007-07-16 01:32:00
2007-07-16 01:53:00,7,7,16,1,53,0,70716015300,197,2007-07-16 01:53:00
2007-07-16 02:27:59,7,7,16,2,27,59,70716022759,197,2007-07-16 02:27:59
2007-07-16 02:39:59,7,7,16,2,39,59,70716023959,197,2007-07-16 02:39:59
2007-07-16 02:54:59,7,7,16,2,54,59,70716025459,197,2007-07-16 02:54:59
2007-07-16 03:40:59,7,7,16,3,40,59,70716034059,197,2007-07-16 03:40:59
2007-07-16 03:57:59,7,7,16,3,57,59,70716035759,197,2007-07-16 03:57:59
2007-07-16 04:11:59,7,7,16,4,11,59,70716041159,197,2007-07-16 04:11:59
2007-07-16 04:42:00,7,7,16,4,42,0,70716044200,197,2007-07-16 04:42:00
2007-07-16 05:03:00,7,7,16,5,3,0,70716050300,197,2007-07-16 05:03:00
2007-07-16 05:18:00,7,7,16,5,18,0,70716051800,197,2007-07-16 05:18:00
2007-07-16 05:40:00,7,7,16,5,40,0,70716054000,197,2007-07-16 05:40:00
2007-07-16 05:52:00,7,7,16,5,52,0,70716055200,197,2007-07-16 05:52:00
2007-07-16 06:44:00,7,7,16,6,44,0,70716064400,197,2007-07-16 06:44:00
2007-07-16 08:10:59,7,7,16,8,10,59,70716081059,197,2007-07-16 08:10:59
2007-07-16 08:23:59,7,7,16,8,23,59,70716082359,197,2007-07-16 08:23:59
2007-07-16 08:34:59,7,7,16,8,34,59,70716083459,197,2007-07-16 08:34:59
2007-07-16 09:36:00,7,7,16,9,36,0,70716093600,197,2007-07-16 09:36:00
2007-07-16 12:43:59,7,7,16,12,43,59,70716124359,197,2007-07-16 12:43:59
2007-07-16 13:35:59,7,7,16,13,35,59,70716133559,197,2007-07-16 13:35:59
2007-07-16 16:55:59,7,7,16,16,55,59,70716165559,197,2007-07-16 16:55:59
2007-07-16 18:08:59,7,7,16,18,8,59,70716180859,197,2007-07-16 18:08:59
2007-07-16 18:39:00,7,7,16,18,39,0,70716183900,197,2007-07-16 18:39:00
2007-07-16 18:54:00,7,7,16,18,54,0,70716185400,197,2007-07-16 18:54:00
2007-07-16 19:05:00,7,7,16,19,5,0,70716190500,197,2007-07-16 19:05:00
2007-07-16 19:22:00,7,7,16,19,22,0,70716192200,197,2007-07-16 19:22:00
2007-07-16 19:40:00,7,7,16,19,40,0,70716194000,197,2007-07-16 19:40:00
2007-07-16 19:53:00,7,7,16,19,53,0,70716195300,197,2007-07-16 19:53:00
2007-07-16 20:07:00,7,7,16,20,7,0,70716200700,197,2007-07-16 20:07:00
2007-07-16 20:18:00,7,7,16,20,18,0,70716201800,197,2007-07-16 20:18:00
2007-07-16 20:30:59,7,7,16,20,30,59,70716203059,197,2007-07-16 20:30:59
2007-07-16 20:41:59,7,7,16,20,41,59,70716204159,197,2007-07-16 20:41:59
2007-07-16 20:55:59,7,7,16,20,55,59,70716205559,197,2007-07-16 20:55:59
2007-07-16 21:11:59,7,7,16,21,11,59,70716211159,197,2007-07-16 21:11:59
